Segment            Xf       Yf     Ztop     Zbot         Width   strike     dip      Rake     U.ss     U.ds     U.te       U.tot  Length   d1/d2   Afac    Area                                         
GF  1 3 1 2 3  178.568  -39.350    4.200    4.800    4.901  199.064    7.032    0.000    0.000    0.000    0.000    0.000    5.231    0.000    0.989   25.353
GF  1 3 1 2 4  178.522  -39.323    4.800    5.400    4.901  200.212    7.032    0.000    0.000    0.000    0.000    0.000    5.214    0.000    0.995   25.433
GF  1 3 1 2 5  178.475  -39.296    5.400    6.000    4.901  201.360    7.032    0.000    0.000    0.000    0.000    0.000    5.199    0.000    1.001   25.513
GF  1 3 1 3 1  178.643  -39.449    3.000    3.600    4.997  196.769    6.896    0.000    0.000    0.000    0.000    0.000    5.272    0.000    0.976   25.718
GF  1 3 1 3 2  178.596  -39.421    3.600    4.200    4.997  197.916    6.896    0.000    0.000    0.000    0.000    0.000    5.250    0.000    0.983   25.799
GF  1 3 1 3 3  178.548  -39.394    4.200    4.800    4.997  199.064    6.896    0.000    0.000    0.000    0.000    0.000    5.231    0.000    0.990   25.879
GF  1 3 1 3 4  178.500  -39.366    4.800    5.400    4.997  200.212    6.896    0.000    0.000    0.000    0.000    0.000    5.213    0.000    0.996   25.960
GF  1 3 1 3 5  178.453  -39.339    5.400    6.000    4.997  201.360    6.896    0.000    0.000    0.000    0.000    0.000    5.198    0.000    1.002   26.040
GF  1 3 1 4 1  178.625  -39.494    3.000    3.600    5.097  196.769    6.760    0.000    0.000    0.000    0.000    0.000    5.272    0.000    0.977   26.243
GF  1 3 1 4 2  178.576  -39.466    3.600    4.200    5.097  197.916    6.760    0.000    0.000    0.000    0.000    0.000    5.250    0.000    0.984   26.324
GF  1 3 1 4 3  178.528  -39.438    4.200    4.800    5.097  199.064    6.760    0.000    0.000    0.000    0.000    0.000    5.230    0.000    0.990   26.405
GF  1 3 1 4 4  178.479  -39.410    4.800    5.400    5.097  200.212    6.760    0.000    0.000    0.000    0.000    0.000    5.213    0.000    0.997   26.486
GF  1 3 1 4 5  178.430  -39.382    5.400    6.000    5.097  201.360    6.760    0.000    0.000    0.000    0.000    0.000    5.198    0.000    1.003   26.567
GF  1 3 1 5 1  178.607  -39.539    3.000    3.600    5.201  196.769    6.624    0.000    0.000    0.000    0.000    0.000    5.271    0.000    0.976   26.767
GF  1 3 1 5 2  178.557  -39.511    3.600    4.200    5.201  197.916    6.624    0.000    0.000    0.000    0.000    0.000    5.250    0.000    0.983   26.849
GF  1 3 1 5 3  178.507  -39.482    4.200    4.800    5.201  199.064    6.624    0.000    0.000    0.000    0.000    0.000    5.230    0.000    0.990   26.930
GF  1 3 1 5 4  178.457  -39.454    4.800    5.400    5.201  200.212    6.624    0.000    0.000    0.000    0.000    0.000    5.213    0.000    0.996   27.011
GF  1 3 1 5 5  178.408  -39.426    5.400    6.000    5.201  201.360    6.624    0.000    0.000    0.000    0.000    0.000    5.198    0.000    1.002   27.092
GF  1 3 1 6 1  178.588  -39.584    3.000    3.600    5.309  196.769    6.489    0.000    0.000    0.000    0.000    0.000    5.271    0.000    0.975   27.291
GF  1 3 1 6 2  178.537  -39.555    3.600    4.200    5.309  197.916    6.489    0.000    0.000    0.000    0.000    0.000    5.249    0.000    0.982   27.372
GF  1 3 1 6 3  178.487  -39.527    4.200    4.800    5.309  199.064    6.489    0.000    0.000    0.000    0.000    0.000    5.230    0.000    0.989   27.454
GF  1 3 1 6 4  178.436  -39.498    4.800    5.400    5.309  200.212    6.489    0.000    0.000    0.000    0.000    0.000    5.212    0.000    0.995   27.535
GF  1 3 1 6 5  178.385  -39.469    5.400    6.000    5.309  201.360    6.489    0.000    0.000    0.000    0.000    0.000    5.197    0.000    1.001   27.617
GF  1 3 1 7 1  178.570  -39.629    3.000    3.600    5.422  196.769    6.353    0.000    0.000    0.000    0.000    0.000    5.271    0.000    0.973   27.813
GF  1 3 1 7 2  178.518  -39.600    3.600    4.200    5.422  197.916    6.353    0.000    0.000    0.000    0.000    0.000    5.249    0.000    0.980   27.895
GF  1 3 1 7 3  178.466  -39.571    4.200    4.800    5.422  199.064    6.353    0.000    0.000    0.000    0.000    0.000    5.230    0.000    0.987   27.977
GF  1 3 1 7 4  178.414  -39.542    4.800    5.400    5.422  200.212    6.353    0.000    0.000    0.000    0.000    0.000    5.212    0.000    0.993   28.059
GF  1 3 1 7 5  178.363  -39.512    5.400    6.000    5.422  201.360    6.353    0.000    0.000    0.000    0.000    0.000    5.197    0.000    0.999   28.140
