174.009728029451 -42.7190779707246
174.051585352226 -42.7047466019491
174.094937581083 -42.6826918340189
174.114371338764 -42.6606291773045
174.127825478058 -42.6275204016698
174.147259235739 -42.6087508843472
174.174167515515 -42.5921848129427
174.205530212303 -42.5767639242135
174.259377067146 -42.5568290324754
174.311698721803 -42.5413545305547
174.349071332272 -42.5358269861239
174.384949037846 -42.5236646531274
174.422321648315 -42.5114999355872
174.441755405997 -42.5037575095752
174.476127306363 -42.4931737573704
174.473148399266 -42.4550687126936
174.48361272996 -42.4439977550887
174.558357950898 -42.4207423290655
174.646557312317 -42.4074496107885
174.722797436961 -42.3930459648755
174.794552849299 -42.3819639694646
174.839963059009 -42.3712334278681
174.905175777 -42.348706162008
175.005334372819 -42.3010057120524
175.024768130501 -42.2765867420872
175.015798703513 -42.2388295802618
175.003839467925 -42.1988265876535
175.000849659325 -42.1632469425326
175.002344564219 -42.1387742379163
175.017293608407 -42.1120658707221
175.0337375563 -42.0831190079739
175.065130549569 -42.0586151122637
175.106987873532 -42.03298721414
175.147350292601 -42.0140381614845
175.235549652832 -41.9950834188662
175.308799970065 -41.9761229884031
175.376070668909 -41.9448816435232
175.408958565884 -41.9326040369778
175.467259838928 -41.9337202809457
175.512106971491 -41.9381850626764
175.55545919916 -41.9393012082423
175.607780853816 -41.9314877724422
175.655617794979 -41.9180910674236
175.688505693142 -41.9046915285925
175.727373207317 -41.8924061281613
175.754281487092 -41.8834697960634
175.793149002455 -41.8767667212207
175.845470657112 -41.8667107794624
175.896297406874 -41.8566532448464
175.95160887013 -41.8443585374804
175.999445812481 -41.8331794652935
176.038313326656 -41.8275891914337
176.093624789912 -41.8275891914337
176.120838109725 -41.8323349015913
176.19890847578 -41.8076203570101
176.244610136682 -41.7929185167191
176.274508225057 -41.7794925342382
176.317860453915 -41.7705403059389
176.403070005546 -41.7615868196883
176.482299939978 -41.7515126416623
176.521167454152 -41.7425564796156
176.604059949017 -41.7206403406706
176.662419735037 -41.6852026974162
176.730668224563 -41.6456027378845
176.796229867917 -41.6046970649525
176.873964897455 -41.6013309240986
176.924371663592 -41.5801640348319
177.048870795386 -41.516659821902
177.149027311219 -41.4642913395976
177.199854060981 -41.4384232425104
177.291324768386 -41.4114193643488
177.349344502857 -41.3866558705518
177.397181445208 -41.3708923332786
177.477256756041 -41.3782686460157
177.536229740926 -41.3815646628098
177.60497315894 -41.3539985579292
177.703636851053 -41.3258324464678
177.799310733379 -41.3055452475282
177.845652770835 -41.2908894244715
177.893489711998 -41.2694634065197
177.905448947586 -41.2401321091671
177.926377608973 -41.1996449837601
177.990809979243 -41.1614904360949
178.043110212422 -41.1381379077482
178.087653621875 -41.0997342976836
178.09530180853 -41.0797039977943
178.173036839256 -41.0582082560174
178.196955309243 -41.0050041577448
178.205924736231 -40.9619564076488
178.213810854258 -40.9438388126619
178.210344419857 -40.8818109704655
178.219725442778 -40.859016434697
178.218295567752 -40.8286116128727
178.21067140434 -40.812924862998
178.202441919862 -40.8081608721727
178.19852311705 -40.79982306
178.197347476919 -40.7935690081896
178.209572302937 -40.7812103914511
178.228707079878 -40.7739374805097
178.256452505253 -40.7637540572197
178.310029879497 -40.7288275257944
178.336818567214 -40.7179091939211
178.364563992589 -40.704076716841
178.407617240705 -40.6858716763914
178.439189621468 -40.6654760800449
178.489896779172 -40.6166468116427
178.5291230719 -40.5779951777725
178.569281682063 -40.5305668127075
178.588440879226 -40.5013546971496
178.607575656167 -40.4728657299818
178.60661891732 -40.4472883337181
178.601835223085 -40.4114634927155
178.599921745391 -40.3909835202394
178.583657184991 -40.3536645816146
178.574089796521 -40.3229157005978
178.558781974969 -40.3024086003734
178.535820243829 -40.2833606737039
178.516685466888 -40.2672389721236
178.515728728041 -40.254778639847
178.496593951101 -40.2415828260109
178.469805264573 -40.2188506256026
178.497550689948 -40.1961107352108
178.531993288441 -40.168959512543
178.54825784884 -40.151342052733
178.54825784884 -40.124907226051
178.548724008152 -40.1072889641652
178.549673770132 -40.0966345549582
178.54825784884 -40.0749464986874
178.573133057674 -40.0411285725174
178.593224573461 -40.0242132674984
178.600878484238 -40.0028792467757
178.608180722881 -39.9744635540657
178.615229565754 -39.953564603901
178.622883476531 -39.9414050511408
178.632913535879 -39.9318387252015
178.636277820389 -39.9174759652352
178.634364342695 -39.8629384050942
178.632000914128 -39.8499050190451
178.625226184872 -39.8279749055238
178.617143043448 -39.810570723907
178.611402611555 -39.7906456925216
178.626202312754 -39.7733217547781
178.631532905411 -39.7595188873978
178.634793573343 -39.7419155646607
178.636160152614 -39.731740108961
178.631337679122 -39.7232064868778
178.637487952629 -39.7029853444891
178.642076421763 -39.6983243597702
178.658145757061 -39.6820479223982
178.668806941188 -39.6672764118141
178.677417589622 -39.6539658413702
178.688898455787 -39.6369541309582
178.695595627716 -39.6251174090067
178.726992173601 -39.6180964024244
178.76543756236 -39.6051383120953
178.794060839253 -39.5883865967513
178.80064167341 -39.5807565353223
178.819482945321 -39.5706482024094
178.827469139196 -39.5500347463463
178.82268544496 -39.5349014218694
178.820928414298 -39.5214590381846
178.817179016237 -39.5034770485924
178.815031534184 -39.4895286278183
178.82278239251 -39.4762748019903
178.814231242369 -39.4532556349109
178.80753407044 -39.4384198858598
178.804663853899 -39.423580951096
178.799880159664 -39.4124496595818
178.805620592746 -39.3894393139339
178.788399294688 -39.3708770095364
178.771842561639 -39.3583120100116
178.764813106611 -39.349489045277
178.762313952426 -39.3278083621337
178.758740390431 -39.3136738534225
